,age_true,race_true,race_pred,gender_true,gender_pred
6525,35,1,1,0,0
6526,24,0,0,1,1
6527,2,2,2,0,0
6528,37,1,1,0,0
6529,30,2,0,1,1
6530,21,4,0,1,1
6531,30,2,2,1,1
6532,26,3,3,1,1
6533,1,0,2,1,0
6534,33,3,3,1,1
6535,37,0,0,1,1
6536,25,2,2,1,1
6537,70,3,2,0,0
6538,78,0,0,0,0
6539,48,2,2,0,0
6540,6,0,0,1,1
6541,59,0,0,1,1
6542,1,3,3,1,1
6543,28,1,1,1,1
6544,89,1,0,1,1
6545,38,0,0,0,0
6546,15,2,2,1,1
6547,90,0,0,1,1
6548,22,2,2,1,1
6549,27,3,3,1,1
6550,3,0,0,1,0
6551,23,3,0,1,1
6552,21,4,0,0,1
6553,65,0,0,1,1
6554,54,3,3,0,0
6555,30,0,0,0,0
6556,1,2,2,1,1
6557,30,2,2,0,0
6558,56,3,3,0,0
6559,23,1,1,0,1
6560,53,2,2,0,1
6561,35,2,2,1,1
6562,36,0,0,0,0
6563,6,3,2,0,0
6564,22,3,3,1,1
6565,30,3,1,1,0
6566,2,2,2,0,1
6567,35,0,0,1,1
6568,1,1,3,0,1
6569,26,3,4,0,0
6570,25,3,0,1,1
6571,55,0,0,1,1
6572,2,2,2,0,0
6573,75,0,0,1,0
6574,35,0,0,0,0
6575,35,3,3,0,0
6576,35,0,3,0,0
6577,52,0,0,0,0
6578,59,1,1,0,0
6579,53,0,0,0,1
6580,26,2,2,0,0
6581,28,0,0,1,1
6582,50,0,0,1,1
6583,1,2,0,1,1
6584,26,1,1,1,1
6585,35,3,0,1,1
6586,16,0,0,0,0
6587,26,0,0,1,1
6588,1,0,0,0,0
6589,26,0,0,1,0
6590,28,1,3,0,0
6591,59,0,0,0,0
6592,3,2,2,1,1
6593,46,0,0,1,1
6594,32,0,0,1,1
6595,28,4,4,1,1
6596,60,2,2,0,0
6597,27,0,3,1,1
6598,62,3,3,0,0
6599,28,2,2,1,1
6600,77,0,0,1,1
6601,76,0,0,1,1
6602,61,1,1,0,0
6603,26,0,0,0,0
6604,30,0,0,1,1
6605,40,0,0,1,1
6606,26,1,0,0,0
6607,49,3,3,0,0
6608,20,1,0,0,0
6609,90,1,1,1,0
6610,27,2,2,0,0
6611,67,0,0,1,1
6612,16,3,1,1,1
6613,49,0,0,1,1
6614,42,0,3,0,0
6615,27,1,1,0,0
6616,55,3,3,0,0
6617,44,0,0,0,0
6618,58,0,0,0,0
6619,27,4,0,0,0
6620,1,2,2,1,0
6621,26,0,0,1,1
6622,30,3,3,1,1
6623,27,1,1,0,0
6624,32,1,1,0,0
6625,55,0,0,1,1
6626,1,4,2,0,1
6627,45,0,0,0,0
6628,29,4,1,0,0
6629,93,2,0,1,1
6630,28,0,0,0,0
6631,24,0,3,0,0
6632,30,2,3,1,1
6633,1,3,3,1,1
6634,20,0,0,0,0
6635,11,4,0,0,1
6636,28,3,0,1,1
6637,5,2,2,0,0
6638,25,4,4,1,1
6639,47,0,0,0,0
6640,18,1,1,1,1
6641,24,0,0,1,1
6642,4,0,0,0,0
6643,1,2,2,1,1
6644,24,2,2,1,1
6645,8,0,0,0,0
6646,51,0,0,1,0
6647,40,0,0,0,0
6648,52,0,0,1,1
6649,31,2,3,0,0
6650,27,3,3,0,0
6651,32,0,0,0,0
6652,26,1,3,0,0
6653,34,1,1,0,0
6654,38,0,0,0,0
6655,4,0,0,1,1
6656,37,0,0,1,1
6657,14,0,3,1,1
6658,26,2,2,1,1
6659,4,2,2,0,0
6660,4,4,1,1,1
6661,26,0,0,0,0
6662,33,0,0,0,1
6663,2,3,3,1,1
6664,28,2,2,1,1
6665,28,3,0,0,0
6666,25,0,0,1,1
6667,6,4,0,1,1
6668,1,0,2,1,1
6669,35,0,0,1,1
6670,26,1,1,0,0
6671,54,0,0,1,1
6672,3,0,0,1,1
6673,26,0,0,0,0
6674,21,4,3,0,0
6675,1,0,2,1,0
6676,40,0,0,1,1
6677,16,0,0,0,0
6678,22,0,0,0,0
6679,49,0,0,0,0
6680,29,2,2,1,1
6681,29,1,1,1,0
6682,115,0,0,1,1
6683,58,0,0,0,0
6684,35,2,2,1,1
6685,35,0,0,0,0
6686,74,0,0,1,1
6687,26,0,0,1,1
6688,27,0,0,1,1
6689,54,0,0,1,1
6690,25,4,0,1,1
6691,25,3,3,0,0
6692,15,0,0,1,0
6693,28,1,1,0,0
6694,63,0,0,0,0
6695,16,1,1,0,0
6696,52,0,0,0,0
6697,3,2,2,1,1
6698,26,3,0,1,1
6699,4,3,0,0,0
6700,16,0,0,0,0
6701,11,0,0,1,1
6702,24,2,2,0,0
6703,27,0,0,0,0
6704,88,0,0,1,1
6705,2,2,2,1,1
6706,3,0,0,0,1
6707,41,0,0,0,1
6708,24,4,1,1,1
6709,33,3,3,1,1
6710,40,4,0,0,0
6711,26,1,1,1,1
6712,35,0,0,1,1
6713,25,0,0,0,0
6714,25,0,0,1,1
6715,18,2,0,0,0
6716,56,0,0,1,1
6717,13,0,0,0,0
6718,32,3,0,1,0
6719,8,0,0,1,1
6720,29,0,0,1,1
6721,16,0,0,0,0
6722,38,1,1,0,0
6723,10,3,2,1,0
6724,40,0,0,1,1
6725,27,3,0,0,0
6726,32,2,2,1,1
6727,72,0,0,0,1
6728,35,1,1,0,0
6729,34,0,0,0,0
6730,26,3,3,0,0
6731,38,2,0,0,0
6732,53,0,0,0,0
6733,27,1,1,0,0
6734,20,0,0,0,0
6735,29,1,1,1,1
6736,42,1,0,0,0
6737,27,2,2,1,1
6738,5,1,1,0,1
6739,28,1,1,0,0
6740,68,0,0,0,0
6741,27,3,3,1,1
6742,28,1,1,1,1
6743,28,0,2,0,0
6744,38,0,0,0,0
6745,47,0,0,1,1
6746,49,1,1,0,0
6747,1,0,2,1,0
6748,36,1,1,0,0
6749,48,1,1,0,0
6750,1,3,0,1,1
6751,25,2,2,1,1
6752,35,0,2,1,1
6753,35,1,1,1,1
6754,18,0,2,1,1
6755,72,2,0,0,0
6756,3,2,2,0,0
6757,51,3,3,1,1
6758,16,1,1,1,1
6759,39,0,2,1,0
6760,14,0,0,0,0
6761,31,4,1,1,1
6762,50,3,0,0,0
6763,27,3,2,1,1
6764,40,0,0,0,0
6765,46,1,1,1,1
6766,53,0,0,0,0
6767,40,2,2,0,0
6768,1,2,2,0,0
6769,75,0,0,1,1
6770,80,0,0,1,0
6771,1,2,2,0,1
6772,17,0,0,1,1
6773,28,0,0,0,1
6774,80,0,0,0,0
6775,25,1,0,1,1
6776,32,1,1,1,1
6777,5,2,2,1,1
6778,35,3,3,1,1
6779,31,1,1,1,1
6780,60,3,0,1,1
6781,26,3,2,1,1
6782,2,0,0,1,1
6783,8,0,0,1,0
6784,46,1,1,1,1
6785,36,0,0,0,1
6786,26,3,3,1,1
6787,4,3,3,0,1
6788,24,3,3,0,0
6789,80,0,0,0,1
6790,23,0,4,1,1
6791,34,1,1,0,0
6792,32,1,2,1,1
6793,22,1,1,1,1
6794,28,3,3,1,1
6795,26,1,2,0,0
6796,45,0,0,1,1
6797,30,3,3,1,1
6798,63,3,0,0,0
6799,42,0,0,0,0
6800,65,1,0,1,0
6801,26,3,3,1,1
6802,60,3,0,0,0
6803,25,0,0,1,1
6804,32,0,0,0,0
6805,80,0,0,1,1
6806,24,3,3,1,1
6807,58,3,1,0,0
6808,60,1,1,0,0
6809,57,0,0,1,1
6810,67,0,0,0,0
6811,61,1,1,0,0
6812,24,0,1,1,1
6813,35,3,3,0,0
6814,54,3,0,0,0
6815,22,0,0,1,1
6816,101,0,0,0,0
6817,27,0,0,1,1
6818,29,3,3,0,0
6819,2,4,3,1,1
6820,16,0,0,0,1
6821,49,3,0,0,0
6822,26,0,0,0,0
6823,29,1,1,0,0
6824,14,0,0,0,0
6825,27,3,4,1,1
6826,57,0,0,0,0
6827,38,1,1,1,1
6828,75,1,1,0,0
6829,20,0,0,0,0
6830,46,3,3,0,0
6831,28,2,2,1,1
6832,40,1,1,0,0
6833,53,0,0,1,1
6834,1,2,2,0,0
6835,1,3,3,1,1
6836,4,2,2,0,1
6837,28,3,3,1,1
6838,35,0,0,1,1
6839,29,0,0,1,1
6840,53,0,0,1,1
6841,21,1,1,1,1
6842,20,3,3,1,0
6843,1,2,2,0,0
6844,30,2,2,1,1
6845,12,0,0,1,0
6846,54,0,0,0,0
6847,1,4,0,0,1
6848,56,3,3,0,0
6849,54,0,0,1,1
6850,35,1,1,1,1
6851,85,0,0,0,0
6852,85,0,0,0,0
6853,20,2,0,1,1
6854,24,0,0,1,1
6855,3,0,0,0,1
6856,30,0,0,1,1
6857,12,2,2,1,1
6858,59,0,0,0,0
6859,61,0,0,1,1
6860,25,3,3,1,1
6861,43,0,2,0,1
6862,24,2,2,1,1
6863,28,3,0,0,0
6864,32,1,3,0,0
6865,49,0,0,0,0
6866,26,2,2,1,1
6867,30,0,0,1,1
6868,85,0,0,1,1
6869,28,0,0,1,1
6870,37,1,4,0,0
6871,43,0,3,0,0
6872,40,2,2,1,1
6873,21,1,1,1,1
6874,4,0,0,1,1
6875,26,0,0,1,1
6876,60,2,2,0,0
6877,62,1,1,0,1
6878,50,2,2,0,0
6879,29,0,0,1,1
6880,31,1,1,0,0
6881,65,0,0,0,0
6882,25,0,0,0,0
6883,13,4,3,1,1
6884,33,3,0,0,0
6885,1,0,0,1,1
6886,5,0,0,0,0
6887,64,0,0,0,1
6888,32,1,1,1,1
6889,53,3,3,1,1
6890,37,1,0,0,0
6891,35,0,0,1,1
6892,26,1,1,0,0
6893,1,2,0,0,0
6894,28,0,1,1,1
6895,17,1,1,1,1
6896,65,0,0,1,1
6897,20,0,0,0,0
6898,42,0,3,0,0
6899,27,2,3,0,0
6900,8,0,0,1,1
6901,2,0,2,0,1
6902,32,0,0,0,0
6903,51,3,3,0,0
6904,11,0,0,0,1
6905,55,0,0,0,0
6906,21,0,0,1,1
6907,36,0,0,0,0
6908,1,2,2,0,0
6909,53,0,0,0,0
6910,32,1,1,0,0
6911,27,1,3,0,1
6912,25,3,2,0,0
6913,67,1,1,0,0
6914,24,4,2,0,0
6915,26,1,1,1,1
6916,89,0,0,1,1
6917,15,0,0,1,1
6918,46,3,3,0,0
6919,26,1,1,1,1
6920,20,2,2,0,0
6921,26,1,1,0,0
6922,31,0,0,0,0
6923,24,0,0,1,1
6924,10,0,0,1,1
6925,36,0,0,1,1
6926,4,0,0,1,1
6927,30,0,0,0,0
6928,1,0,0,1,0
6929,28,0,0,1,1
6930,34,0,0,1,1
6931,46,4,1,0,1
6932,26,1,1,0,0
6933,11,0,0,0,1
6934,24,0,2,1,1
6935,40,0,0,0,0
6936,55,3,0,0,0
6937,45,1,1,0,0
6938,13,0,0,0,1
6939,24,2,2,1,1
6940,26,1,1,1,1
6941,71,0,0,0,0
6942,26,0,0,1,1
6943,29,0,0,1,1
6944,65,4,0,1,1
6945,6,4,4,1,1
6946,32,2,3,0,0
6947,30,3,0,0,0
6948,32,3,3,1,1
6949,26,2,2,1,1
6950,50,0,3,0,0
6951,1,2,2,1,1
6952,23,3,3,1,1
6953,25,0,0,0,0
6954,75,0,0,0,0
6955,26,1,1,1,1
6956,1,2,2,1,1
6957,35,0,0,1,1
6958,73,0,0,0,0
6959,72,0,0,0,0
6960,40,1,1,0,0
6961,20,4,0,1,1
6962,53,0,1,1,1
6963,3,2,2,0,0
6964,3,2,2,1,1
6965,78,2,2,0,0
6966,40,0,0,1,0
6967,26,1,1,1,0
6968,40,0,0,0,0
6969,25,3,3,0,0
6970,50,0,3,0,0
6971,52,0,0,0,0
6972,28,2,2,0,0
6973,1,0,2,0,0
6974,26,2,2,1,1
6975,28,0,0,0,0
6976,2,0,2,1,0
6977,38,1,1,0,0
6978,26,1,1,0,0
6979,40,1,1,0,0
6980,24,3,0,1,1
6981,50,0,0,1,1
6982,50,0,0,0,0
6983,24,4,0,1,1
6984,70,0,0,1,1
6985,19,0,0,1,1
6986,48,3,3,0,0
6987,51,0,0,1,1
6988,30,4,0,1,1
6989,29,3,3,0,0
6990,25,2,2,0,0
6991,77,0,0,1,1
6992,26,1,1,0,0
6993,76,0,0,0,0
6994,85,0,1,0,0
6995,28,3,3,0,0
6996,26,3,3,1,1
6997,34,4,0,0,0
6998,21,1,1,0,0
6999,46,0,0,0,0
7000,21,1,1,1,1
7001,50,0,0,1,1
7002,52,2,2,0,0
7003,60,0,0,1,1
7004,26,0,1,0,0
7005,36,0,4,0,0
7006,28,1,1,0,0
7007,6,2,2,1,1
7008,26,1,2,1,0
7009,1,0,0,0,0
7010,52,0,0,1,1
7011,16,0,0,0,0
7012,57,0,0,0,0
7013,28,1,1,0,0
7014,24,2,2,1,1
7015,32,2,2,1,1
7016,54,0,2,0,0
7017,65,1,0,0,0
7018,10,4,0,0,0
7019,4,2,2,1,1
7020,58,0,0,0,0
7021,55,3,3,0,0
7022,42,4,0,0,0
7023,28,0,0,0,0
7024,28,0,0,1,1
7025,25,1,1,1,1
7026,4,1,1,1,1
7027,11,4,4,1,1
7028,74,1,1,0,0
7029,1,0,0,0,1
7030,22,0,0,1,1
7031,50,4,0,0,0
7032,14,0,0,1,1
7033,58,0,0,0,0
7034,2,2,2,0,1
7035,36,0,0,0,0
7036,24,3,3,1,1
7037,3,0,0,0,1
7038,28,3,3,1,1
7039,43,2,2,0,0
